Sort_Key,Translate,Resort,Century,Quatrain,Merged_Line,Line,Couplet,French,English,
12007301,#VALUE!,6,12,73,1,1,A,,,
12007302,#VALUE!,6,12,73,1,2,B,,,
12007303,#VALUE!,6,12,73,2,3,A,,,
12007304,#VALUE!,6,12,73,2,4,B,,,
1007301,France shall be accused of neglect by her five partners.,7,1,73,1,1,A,France à cinq parts par neglect assaillie,France shall be accused of neglect by her five partners.,
1007302,"Tunis, Algiers stirred up by the Persians.",7,1,73,1,2,B,"Tunys, Argiels esmeuz par Persiens,","Tunis, Algiers stirred up by the Persians.",
1007303,"Leon, Seville and Barcelona having failed,",7,1,73,2,3,A,"Leon, Seuille, Barcelone faillie","Leon, Seville and Barcelona having failed,",
1007304,they will not have the fleet because of the Venetians.,7,1,73,2,4,B,N'aura la classe par les Venitiens.,they will not have the fleet because of the Venetians.,
2007301,"The shore of Lake Garda to Lake Fucino,",8,2,73,1,1,A,"Au lac Fucin de Benac le riuage,","The shore of Lake Garda to Lake Fucino,",
2007302,Taken from the Lake of Geneva to the port of L'Orguion:,8,2,73,1,2,B,Prins du Leman ou port de l'Origuion.,Taken from the Lake of Geneva to the port of L'Orguion:,
2007303,"Born with three arms the predicted warlike image,",8,2,73,2,3,A,Nay de trois bras predict belliq' image.,"Born with three arms the predicted warlike image,",
2007304,Through three crowns to the great Endymion.,8,2,73,2,4,B,Par trois couronnes au grand Endymion.,Through three crowns to the great Endymion.,
3007301,"When the cripple will attain to the realm,",9,3,73,1,1,A,"Quand dans le regne paruiendra la boiteux,","When the cripple will attain to the realm,",
3007302,For his competitor he will have a near bastard:,9,3,73,1,2,B,"Compediteur aura proche bastard,",For his competitor he will have a near bastard:,
3007303,He and the realm will become so very mangy,9,3,73,2,3,A,Luy & le regne viendront si fort rogneux,He and the realm will become so very mangy,
3007304,"That before he recovers, it will be too late.",9,3,73,2,4,B,Qu'ains qu'il guerisse son fait sera bien tard.,"That before he recovers, it will be too late.",
4007301,The great nephew by force will test,10,4,73,1,1,A,"Le nepueu grand par forces prouuera,",The great nephew by force will test,
4007302,The treaty made by the pusillanimous heart:,10,4,73,1,2,B,Le pache fait du cœur pusillanime :,The treaty made by the pusillanimous heart:,
4007303,"The Duke will try Ferrara and Asti,",10,4,73,2,3,A,"Ferrare & Ast le Duc esprouuera,","The Duke will try Ferrara and Asti,",
4007304,When the pantomime will take place in the evening.,10,4,73,2,4,B,"Par lors qu'au soir fera la pantomine,",When the pantomime will take place in the evening.,
5007301,"The Church of God will be persecuted,",11,5,73,1,1,A,"Persecutee de Dieu sera l'Eglise,","The Church of God will be persecuted,",
5007302,"And the holy Temples will be plundered,",11,5,73,1,2,B,Et les saints temples seront expoliez :,"And the holy Temples will be plundered,",
5007303,"The child will put his mother out in her shift,",11,5,73,2,3,A,"L'enfant la mere mettra nud en chemise,","The child will put his mother out in her shift,",
5007304,Arabs will be allied with the Poles.,11,5,73,2,4,B,Seront Arabes aux Polons raliez.,Arabs will be allied with the Poles.,
6007301,"In a great city a monk and artisan,",12,6,73,1,1,A,"En cité grande vn moyne & artisan,","In a great city a monk and artisan,",
6007302,"Lodged near the gate and walls,",12,6,73,1,2,B,Pres de la porte logez & aux murailles :,"Lodged near the gate and walls,",
6007303,"Secret speaking emptily against Modena,",12,6,73,2,3,A,"Contre Modene secret, caue disant,","Secret speaking emptily against Modena,",
6007304,Betrayed for acting under the guise of nuptials.,12,6,73,2,4,B,Trahis pour faire sous couleur d'espousailles.,Betrayed for acting under the guise of nuptials.,
7007401,#VALUE!,1,7,74,1,1,A,,,
7007402,#VALUE!,1,7,74,1,2,B,,,
7007403,#VALUE!,1,7,74,2,3,A,,,
7007404,#VALUE!,1,7,74,2,4,B,,,
8007401,A king entered very far into the new land,2,8,74,1,1,A,En terre neufue bien auant Roy entré,A king entered very far into the new land,
8007402,while the subjects will come to bid him welcome;,2,8,74,1,2,B,"Pendant subges luy viendront faire acueil,",while the subjects will come to bid him welcome;,
8007403,his treachery will have such a result,2,8,74,2,3,A,"Sa perfidie aura tel rencontré,",his treachery will have such a result,
8007404,that to the citizens it is a reception instead of a festival.,2,8,74,2,4,B,Qu'aux citadins lieu de feste & recueil.,that to the citizens it is a reception instead of a festival.,
9007401,"In the city of Fertsod homicide,",3,9,74,1,1,A,"Dans la cité de Fert sod homicide,","In the city of Fertsod homicide,",
9007402,"Deed, and deed many oxen plowing no sacrifice:",3,9,74,1,2,B,"Fait & fait multe beuf arant ne macter,","Deed, and deed many oxen plowing no sacrifice:",
9007403,"Return again to the honors of Artemis,",3,9,74,2,3,A,"Retour encores aux honneurs d'Artemide,","Return again to the honors of Artemis,",
9007404,And to Vulcan bodies dead ones to bury.,3,9,74,2,4,B,Et à Vulcan corps morts sepulturer.,And to Vulcan bodies dead ones to bury.,
10007401,"The year of the great seventh number accomplished,",4,10,74,1,1,A,"Au reuolu du grand nombre septiesme,","The year of the great seventh number accomplished,",
10007402,It will appear at the time of the games of slaughter:,4,10,74,1,2,B,"Apparoistra au temps ieux d'Hecatombe,",It will appear at the time of the games of slaughter:,
10007403,"Not far from the great millennial age,",4,10,74,2,3,A,"Non esloigné du grand eage milliesme,","Not far from the great millennial age,",
10007404,When the buried will go out from their tombs.,4,10,74,2,4,B,Que les entrez sortiront de leur tombe.,When the buried will go out from their tombs.,
11007401,#VALUE!,5,11,74,1,1,A,,,
11007402,#VALUE!,5,11,74,1,2,A,,,
11007403,#VALUE!,5,11,74,2,3,B,,,
11007404,#VALUE!,5,11,74,3,4,C,,,
11007405,#VALUE!,5,11,74,3,5,C,,,
11007406,#VALUE!,5,11,74,2,6,B,,,
12007401,#VALUE!,6,12,74,1,1,A,,,
12007402,#VALUE!,6,12,74,1,2,B,,,
12007403,#VALUE!,6,12,74,2,3,A,,,
12007404,#VALUE!,6,12,74,2,4,B,,,
1007401,"After a rest they will travel to Epirus,",7,1,74,1,1,A,Apres seiourné vogueront en Epire,"After a rest they will travel to Epirus,",
1007402,great help coming from around Antioch.,7,1,74,1,2,B,"Le grand secours viendra vers Antioche,",great help coming from around Antioch.,
1007403,"The curly haired king will strive greatly for the Empire,",7,1,74,2,3,A,Le noir poil crespe tendra fort à l'Empire,"The curly haired king will strive greatly for the Empire,",
1007404,the brazen beard will be roasted on a spit.,7,1,74,2,4,B,Barbe d'airain le rostira en broche.,the brazen beard will be roasted on a spit.,
2007401,"From Sens, from Autun they will come as far as the Rhone",8,2,74,1,1,A,"De Sens, d'Autun viendront iusques au Rosne","From Sens, from Autun they will come as far as the Rhone",
2007402,To pass beyond towards the Pyrenees mountains:,8,2,74,1,2,B,Pour passer outre vers les monts Pyrennees,To pass beyond towards the Pyrenees mountains:,
2007403,The nation to leave the March of Ancona:,8,2,74,2,3,A,"La gent sortir de la marque d'Auconne,",The nation to leave the March of Ancona:,
2007404,By land and sea it will be followed by great suites.,8,2,74,2,4,B,Par terre & mer le suyura à grands trainnées.,By land and sea it will be followed by great suites.,
3007401,"Naples, Florence, Faenza and Imola,",9,3,74,1,1,A,"Naples, Florence, Fauence, & Imole,","Naples, Florence, Faenza and Imola,",
3007402,They will be on terms of such disagreement,9,3,74,1,2,B,"Seront en termes de telles fascherie,",They will be on terms of such disagreement,
3007403,As to delight in the wretches of Nola,9,3,74,2,3,A,Que pour complaire aux malheureux de Noll,As to delight in the wretches of Nola,
3007404,Complaining of having mocked its chief.,9,3,74,2,4,B,Plaint d'auoir fait à son chef moquerie.,Complaining of having mocked its chief.,
4007401,Those of lake Geneva and of Mâcon:,10,4,74,1,1,A,"Du lac lyman & ceux de Brannonices,",Those of lake Geneva and of Mâcon:,
4007402,All assembled against those of Aquitaine:,10,4,74,1,2,B,"Tous assemblez contre ceux d'Aquitaine,",All assembled against those of Aquitaine:,
4007403,"Many Germans many more Swiss,",10,4,74,2,3,A,"Germains beaucoup encor plus Souysses,","Many Germans many more Swiss,",
4007404,They will be routed along with those of the Humane.,10,4,74,2,4,B,Seront deffaicts auec ceux d'Humaine.,They will be routed along with those of the Humane.,
5007401,Of Trojan blood will be born a Germanic heart,11,5,74,1,1,A,"De sang Troy en naistra cœur Germanique,",Of Trojan blood will be born a Germanic heart,
5007402,Who will rise to very high power:,11,5,74,1,2,B,"Qui deuiendra en si haute puissance,",Who will rise to very high power:,
5007403,"He will drive out the foreign Arabic people,",11,5,74,2,3,A,"Hors chassera gent estrange Arabique,","He will drive out the foreign Arabic people,",
5007404,Returning the Church to its pristine pre-eminence.,11,5,74,2,4,B,Tournant l'Eglise en pristine preeminence.,Returning the Church to its pristine pre-eminence.,
6007401,"She chased out will return to the realm,",12,6,74,1,1,A,"Là dechassée au regne tournera,","She chased out will return to the realm,",
6007402,Her enemies found to be conspirators:,12,6,74,1,2,B,Ses ennemis trouuez des coniurez :,Her enemies found to be conspirators:,
6007403,"More than ever her time will triumph,",12,6,74,2,3,A,Plus que iamais son temps triomphera.,"More than ever her time will triumph,",
6007404,Three and seventy to death very sure.,12,6,74,2,4,B,Trois & septante à mort trop asseurez.,Three and seventy to death very sure.,
7007501,#VALUE!,1,7,75,1,1,A,,,
7007502,#VALUE!,1,7,75,1,2,B,,,
7007503,#VALUE!,1,7,75,2,3,A,,,
7007504,#VALUE!,1,7,75,2,4,B,,,
8007501,"The father and son will be murdered together,",2,8,75,1,1,A,"Le pere & fils seront meurdris ensemble,","The father and son will be murdered together,",
8007502,the leader within his pavilion.,2,8,75,1,2,B,Le prefecteur dedans son pauillon,the leader within his pavilion.,
8007503,"The mother at Tours will have her belly swollen with a son,",2,8,75,2,3,A,"La mere à Tours du fils ventre aura enfle,","The mother at Tours will have her belly swollen with a son,",
8007504,a verdure chest with little pieces of paper.,2,8,75,2,4,B,Cache verdure de fueilles papillon.,a verdure chest with little pieces of paper.,
9007501,From Ambracia and the country of Thrace,3,9,75,1,1,A,"De l'Ambraxie & du pays de Thrace,",From Ambracia and the country of Thrace,
9007502,"People by sea, evil and help from the Gauls:",3,9,75,1,2,B,"Peuple par mer mal & secours Gaulois,","People by sea, evil and help from the Gauls:",
9007503,"In Provence the perpetual trace,",3,9,75,2,3,A,"Perpetuelle en Prouence la trace,","In Provence the perpetual trace,",
9007504,With vestiges of their custom and laws.,3,9,75,2,4,B,Auec vestiges de leur coustume & loix.,With vestiges of their custom and laws.,
10007501,Long awaited he will never return,4,10,75,1,1,A,Tant attendu ne reuiendra iamais,Long awaited he will never return,
10007502,"In Europe, he will appear in Asia:",4,10,75,1,2,B,"Dedans l'Europe, en Asie apparoistra","In Europe, he will appear in Asia:",
10007503,"One of the league issued from the great Hermes,",4,10,75,2,3,A,"Vn de la ligue yssu du grand Hermés,","One of the league issued from the great Hermes,",
10007504,And he will grow over all the Kings of the East.,4,10,75,2,4,B,Et sur tous Roys des Orients croistra.,And he will grow over all the Kings of the East.,
11007501,#VALUE!,5,11,75,1,1,A,,,
11007502,#VALUE!,5,11,75,1,2,A,,,
11007503,#VALUE!,5,11,75,2,3,B,,,
11007504,#VALUE!,5,11,75,3,4,C,,,
11007505,#VALUE!,5,11,75,3,5,C,,,
11007506,#VALUE!,5,11,75,2,6,B,,,
12007501,#VALUE!,6,12,75,1,1,A,,,
12007502,#VALUE!,6,12,75,1,2,B,,,
12007503,#VALUE!,6,12,75,2,3,A,,,
12007504,#VALUE!,6,12,75,2,4,B,,,
1007501,"The tyrant of Siena will occupy Savona,",7,1,75,1,1,A,"Le tyran Siene occupera Sauone,","The tyrant of Siena will occupy Savona,",
1007502,having won the fort he will restrain the marine fleet.,7,1,75,1,2,B,"Le fort gaigné tiendra classe marine,",having won the fort he will restrain the marine fleet.,
1007503,Two armies under the standard of Ancona:,7,1,75,2,3,A,Les deux armées par la marque d'Ancone,Two armies under the standard of Ancona:,
1007504,the leader will examine them in fear.,7,1,75,2,4,B,Par effrayeur le chef s'en examine.,the leader will examine them in fear.,
2007501,"The voice of the rare bird heard,",8,2,75,1,1,A,"La voix ouye de l'insolit oyseau,","The voice of the rare bird heard,",
2007502,On the pipe of the air-vent floor:,8,2,75,1,2,B,Sur le canon du respiral estage :,On the pipe of the air-vent floor:,
2007503,"So high will the bushel of wheat rise,",8,2,75,2,3,A,"Si haut viendra de froment le boisseau,","So high will the bushel of wheat rise,",
2007504,That man will be eating his fellow man.,8,2,75,2,4,B,Que l'homme d'homme sera Antropophage.,That man will be eating his fellow man.,
3007501,"Pau, Verona, Vicenza, Saragossa,",9,3,75,1,1,A,"Pau, Veronne, Vincence, Saragousse,","Pau, Verona, Vicenza, Saragossa,",
3007502,From distant swords lands wet with blood:,9,3,75,1,2,B,"De glaiues loings, terroirs de sang humides :",From distant swords lands wet with blood:,
3007503,"Very great plague will come with the great shell,",9,3,75,2,3,A,Peste si grande viendra à la grande gousse,"Very great plague will come with the great shell,",
3007504,"Relief near, and the remedies very far.",9,3,75,2,4,B,Proches secours & bien loings les remedes.,"Relief near, and the remedies very far.",
4007501,"Ready to fight one will desert,",10,4,75,1,1,A,"Prest à combattre fera defection,","Ready to fight one will desert,",
4007502,The chief adversary will obtain the victory:,10,4,75,1,2,B,Chef aduersaire obtiendra la victoire :,The chief adversary will obtain the victory:,
4007503,"The rear guard will make a defense,",10,4,75,2,3,A,L'arriere garde fera defention,"The rear guard will make a defense,",
4007504,The faltering ones dead in the white territory.,10,4,75,2,4,B,Les deffaillans mort au blanc territoire.,The faltering ones dead in the white territory.,
5007501,"He will rise high over the estate more to the right,",11,5,75,1,1,A,"Montera haut sur le bien plus à dextre,","He will rise high over the estate more to the right,",
5007502,"He will remain seated on the square stone,",11,5,75,1,2,B,Demourra assis sur la pierre carree :,"He will remain seated on the square stone,",
5007503,"Towards the south facing to his left,",11,5,75,2,3,A,"Vers le midy posé à sa fenestre,","Towards the south facing to his left,",
5007504,The crooked staff in his hand his mouth sealed.,11,5,75,2,4,B,Baston tortu en main bouche serree.,The crooked staff in his hand his mouth sealed.,
6007501,"The great Pilot will be commissioned by the King,",12,6,75,1,1,A,"Le grand Pilot sera par Roy mandé,","The great Pilot will be commissioned by the King,",
